GRE bins,TOEFL bins,GPA bins,Accuracy,F1 Score,Model,Model Structure,Marginal Probabilities,Classification Report
5,5,10,0.91,0.47058823529411764,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.09629629629629627, 0.18765432098765428, 0.3135802469135802, 0.2864197530864197, 0.11604938271604935], ""Admit"": [0.5051634135135573, 0.49483658648644263], ""TOEFL Score_cat"": [0.0345679012345679, 0.25925925925925924, 0.2740740740740741, 0.29876543209876544, 0.13333333333333333], ""CGPA_cat"": [0.003703703703703704, 0.02345679012345679, 0.06296296296296296, 0.12222222222222222, 0.16666666666666666, 0.1814814814814815, 0.15432098765432098, 0.16419753086419753, 0.0728395061728395, 0.04814814814814815], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.9157894736842105, ""recall"": 0.9886363636363636, ""f1-score"": 0.9508196721311476, ""support"": 88.0}, ""1"": {""precision"": 0.8, ""recall"": 0.3333333333333333, ""f1-score"": 0.47058823529411764, ""support"": 12.0}, ""accuracy"": 0.91, ""macro avg"": {""precision"": 0.8578947368421053, ""recall"": 0.6609848484848485, ""f1-score"": 0.7107039537126326, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9018947368421053, ""recall"": 0.91, ""f1-score"": 0.893191899710704, ""support"": 100.0}}"
5,5,3,0.93,0.631578947368421,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.09629629629629627, 0.18765432098765428, 0.3135802469135802, 0.2864197530864197, 0.11604938271604935], ""Admit"": [0.5142506999101689, 0.4857493000898312], ""TOEFL Score_cat"": [0.0345679012345679, 0.25925925925925924, 0.2740740740740741, 0.29876543209876544, 0.13333333333333333], ""CGPA_cat"": [0.09794238683127572, 0.5720164609053497, 0.33004115226337444], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.9354838709677419, ""recall"": 0.9886363636363636, ""f1-score"": 0.9613259668508287, ""support"": 88.0}, ""1"": {""precision"": 0.8571428571428571, ""recall"": 0.5, ""f1-score"": 0.631578947368421, ""support"": 12.0}, ""accuracy"": 0.93, ""macro avg"": {""precision"": 0.8963133640552995, ""recall"": 0.7443181818181819, ""f1-score"": 0.7964524571096249, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9260829493087556, ""recall"": 0.93, ""f1-score"": 0.9217563245129398, ""support"": 100.0}}"
5,10,5,0.87,0.23529411764705882,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.09629629629629627, 0.18765432098765428, 0.3135802469135802, 0.2864197530864197, 0.11604938271604935], ""Admit"": [0.5051837767393204, 0.49481622326067953], ""TOEFL Score_cat"": [0.008641975308641974, 0.025925925925925925, 0.12222222222222222, 0.13703703703703704, 0.17901234567901234, 0.09506172839506173, 0.16666666666666666, 0.13209876543209875, 0.07037037037037037, 0.06296296296296296], ""CGPA_cat"": [0.027160493827160494, 0.18518518518518517, 0.34814814814814815, 0.31851851851851853, 0.12098765432098765], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8947368421052632, ""recall"": 0.9659090909090909, ""f1-score"": 0.9289617486338798, ""support"": 88.0}, ""1"": {""precision"": 0.4, ""recall"": 0.16666666666666666, ""f1-score"": 0.23529411764705882, ""support"": 12.0}, ""accuracy"": 0.87, ""macro avg"": {""precision"": 0.6473684210526316, ""recall"": 0.5662878787878788, ""f1-score"": 0.5821279331404693, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8353684210526316, ""recall"": 0.87, ""f1-score"": 0.8457216329154613, ""support"": 100.0}}"
5,10,10,0.86,0.125,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.09629629629629627, 0.18765432098765428, 0.3135802469135802, 0.2864197530864197, 0.11604938271604935], ""Admit"": [0.5027769133732549, 0.4972230866267452], ""TOEFL Score_cat"": [0.008641975308641974, 0.025925925925925925, 0.12222222222222222, 0.13703703703703704, 0.17901234567901234, 0.09506172839506173, 0.16666666666666666, 0.13209876543209875, 0.07037037037037037, 0.06296296296296296], ""CGPA_cat"": [0.003703703703703704, 0.02345679012345679, 0.06296296296296296, 0.12222222222222222, 0.16666666666666666, 0.1814814814814815, 0.15432098765432098, 0.16419753086419753, 0.0728395061728395, 0.04814814814814815], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8854166666666666, ""recall"": 0.9659090909090909, ""f1-score"": 0.9239130434782609, ""support"": 88.0}, ""1"": {""precision"": 0.25, ""recall"": 0.08333333333333333, ""f1-score"": 0.125, ""support"": 12.0}, ""accuracy"": 0.86, ""macro avg"": {""precision"": 0.5677083333333333, ""recall"": 0.5246212121212122, ""f1-score"": 0.5244565217391304, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8091666666666666, ""recall"": 0.86, ""f1-score"": 0.8280434782608695, ""support"": 100.0}}"
5,10,3,0.87,0.23529411764705882,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.09629629629629627, 0.18765432098765428, 0.3135802469135802, 0.2864197530864197, 0.11604938271604935], ""Admit"": [0.5080631377413648, 0.4919368622586352], ""TOEFL Score_cat"": [0.008641975308641974, 0.025925925925925925, 0.12222222222222222, 0.13703703703703704, 0.17901234567901234, 0.09506172839506173, 0.16666666666666666, 0.13209876543209875, 0.07037037037037037, 0.06296296296296296], ""CGPA_cat"": [0.09794238683127572, 0.5720164609053497, 0.33004115226337444], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8947368421052632, ""recall"": 0.9659090909090909, ""f1-score"": 0.9289617486338798, ""support"": 88.0}, ""1"": {""precision"": 0.4, ""recall"": 0.16666666666666666, ""f1-score"": 0.23529411764705882, ""support"": 12.0}, ""accuracy"": 0.87, ""macro avg"": {""precision"": 0.6473684210526316, ""recall"": 0.5662878787878788, ""f1-score"": 0.5821279331404693, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8353684210526316, ""recall"": 0.87, ""f1-score"": 0.8457216329154613, ""support"": 100.0}}"
5,20,5,0.86,0.125,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.09629629629629627, 0.18765432098765428, 0.3135802469135802, 0.2864197530864197, 0.11604938271604935], ""Admit"": [0.5032198595782319, 0.49678014042176805], ""TOEFL Score_cat"": [0.005555555555555556, 0.0030864197530864196, 0.015432098765432098, 0.010493827160493827, 0.06975308641975309, 0.05246913580246913, 0.037654320987654324, 0.09938271604938272, 0.05493827160493827, 0.12407407407407407, 0.06234567901234568, 0.03271604938271605, 0.12407407407407407, 0.04259259259259259, 0.09444444444444444, 0.037654320987654324, 0.020370370370370372, 0.05, 0.017901234567901235, 0.04506172839506173], ""CGPA_cat"": [0.027160493827160494, 0.18518518518518517, 0.34814814814814815, 0.31851851851851853, 0.12098765432098765], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8854166666666666, ""recall"": 0.9659090909090909, ""f1-score"": 0.9239130434782609, ""support"": 88.0}, ""1"": {""precision"": 0.25, ""recall"": 0.08333333333333333, ""f1-score"": 0.125, ""support"": 12.0}, ""accuracy"": 0.86, ""macro avg"": {""precision"": 0.5677083333333333, ""recall"": 0.5246212121212122, ""f1-score"": 0.5244565217391304, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8091666666666666, ""recall"": 0.86, ""f1-score"": 0.8280434782608695, ""support"": 100.0}}"
5,20,10,0.85,0.0,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.09629629629629627, 0.18765432098765428, 0.3135802469135802, 0.2864197530864197, 0.11604938271604935], ""Admit"": [0.5017128603849884, 0.4982871396150116], ""TOEFL Score_cat"": [0.005555555555555556, 0.0030864197530864196, 0.015432098765432098, 0.010493827160493827, 0.06975308641975309, 0.05246913580246913, 0.037654320987654324, 0.09938271604938272, 0.05493827160493827, 0.12407407407407407, 0.06234567901234568, 0.03271604938271605, 0.12407407407407407, 0.04259259259259259, 0.09444444444444444, 0.037654320987654324, 0.020370370370370372, 0.05, 0.017901234567901235, 0.04506172839506173], ""CGPA_cat"": [0.003703703703703704, 0.02345679012345679, 0.06296296296296296, 0.12222222222222222, 0.16666666666666666, 0.1814814814814815, 0.15432098765432098, 0.16419753086419753, 0.0728395061728395, 0.04814814814814815], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8762886597938144, ""recall"": 0.9659090909090909, ""f1-score"": 0.918918918918919, ""support"": 88.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 12.0}, ""accuracy"": 0.85, ""macro avg"": {""precision"": 0.4381443298969072, ""recall"": 0.48295454545454547, ""f1-score"": 0.4594594594594595, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.7711340206185566, ""recall"": 0.85, ""f1-score"": 0.8086486486486487, ""support"": 100.0}}"
5,20,3,0.86,0.125,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.09629629629629627, 0.18765432098765428, 0.3135802469135802, 0.2864197530864197, 0.11604938271604935], ""Admit"": [0.5051388142554439, 0.4948611857445561], ""TOEFL Score_cat"": [0.005555555555555556, 0.0030864197530864196, 0.015432098765432098, 0.010493827160493827, 0.06975308641975309, 0.05246913580246913, 0.037654320987654324, 0.09938271604938272, 0.05493827160493827, 0.12407407407407407, 0.06234567901234568, 0.03271604938271605, 0.12407407407407407, 0.04259259259259259, 0.09444444444444444, 0.037654320987654324, 0.020370370370370372, 0.05, 0.017901234567901235, 0.04506172839506173], ""CGPA_cat"": [0.09794238683127572, 0.5720164609053497, 0.33004115226337444], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8854166666666666, ""recall"": 0.9659090909090909, ""f1-score"": 0.9239130434782609, ""support"": 88.0}, ""1"": {""precision"": 0.25, ""recall"": 0.08333333333333333, ""f1-score"": 0.125, ""support"": 12.0}, ""accuracy"": 0.86, ""macro avg"": {""precision"": 0.5677083333333333, ""recall"": 0.5246212121212122, ""f1-score"": 0.5244565217391304, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8091666666666666, ""recall"": 0.86, ""f1-score"": 0.8280434782608695, ""support"": 100.0}}"
10,5,5,0.89,0.26666666666666666,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.020987654320987655, 0.07530864197530865, 0.08024691358024691, 0.10740740740740741, 0.16913580246913582, 0.14444444444444443, 0.18888888888888888, 0.09753086419753086, 0.07530864197530865, 0.040740740740740744], ""Admit"": [0.5052765806870416, 0.49472341931295843], ""TOEFL Score_cat"": [0.0345679012345679, 0.25925925925925924, 0.2740740740740741, 0.29876543209876544, 0.13333333333333333], ""CGPA_cat"": [0.027160493827160494, 0.18518518518518517, 0.34814814814814815, 0.31851851851851853, 0.12098765432098765], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8969072164948454, ""recall"": 0.9886363636363636, ""f1-score"": 0.9405405405405405, ""support"": 88.0}, ""1"": {""precision"": 0.6666666666666666, ""recall"": 0.16666666666666666, ""f1-score"": 0.26666666666666666, ""support"": 12.0}, ""accuracy"": 0.89, ""macro avg"": {""precision"": 0.781786941580756, ""recall"": 0.5776515151515151, ""f1-score"": 0.6036036036036035, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.869278350515464, ""recall"": 0.89, ""f1-score"": 0.8596756756756757, ""support"": 100.0}}"
10,5,10,0.89,0.26666666666666666,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.020987654320987655, 0.07530864197530865, 0.08024691358024691, 0.10740740740740741, 0.16913580246913582, 0.14444444444444443, 0.18888888888888888, 0.09753086419753086, 0.07530864197530865, 0.040740740740740744], ""Admit"": [0.5028591231330637, 0.49714087686693637], ""TOEFL Score_cat"": [0.0345679012345679, 0.25925925925925924, 0.2740740740740741, 0.29876543209876544, 0.13333333333333333], ""CGPA_cat"": [0.003703703703703704, 0.02345679012345679, 0.06296296296296296, 0.12222222222222222, 0.16666666666666666, 0.1814814814814815, 0.15432098765432098, 0.16419753086419753, 0.0728395061728395, 0.04814814814814815], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8969072164948454, ""recall"": 0.9886363636363636, ""f1-score"": 0.9405405405405405, ""support"": 88.0}, ""1"": {""precision"": 0.6666666666666666, ""recall"": 0.16666666666666666, ""f1-score"": 0.26666666666666666, ""support"": 12.0}, ""accuracy"": 0.89, ""macro avg"": {""precision"": 0.781786941580756, ""recall"": 0.5776515151515151, ""f1-score"": 0.6036036036036035, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.869278350515464, ""recall"": 0.89, ""f1-score"": 0.8596756756756757, ""support"": 100.0}}"
10,5,3,0.9,0.375,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.020987654320987655, 0.07530864197530865, 0.08024691358024691, 0.10740740740740741, 0.16913580246913582, 0.14444444444444443, 0.18888888888888888, 0.09753086419753086, 0.07530864197530865, 0.040740740740740744], ""Admit"": [0.5082239317492198, 0.4917760682507803], ""TOEFL Score_cat"": [0.0345679012345679, 0.25925925925925924, 0.2740740740740741, 0.29876543209876544, 0.13333333333333333], ""CGPA_cat"": [0.09794238683127572, 0.5720164609053497, 0.33004115226337444], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.90625, ""recall"": 0.9886363636363636, ""f1-score"": 0.9456521739130435, ""support"": 88.0}, ""1"": {""precision"": 0.75, ""recall"": 0.25, ""f1-score"": 0.375, ""support"": 12.0}, ""accuracy"": 0.9, ""macro avg"": {""precision"": 0.828125, ""recall"": 0.6193181818181819, ""f1-score"": 0.6603260869565217, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8875, ""recall"": 0.9, ""f1-score"": 0.8771739130434782, ""support"": 100.0}}"
10,10,5,0.88,0.14285714285714285,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.020987654320987655, 0.07530864197530865, 0.08024691358024691, 0.10740740740740741, 0.16913580246913582, 0.14444444444444443, 0.18888888888888888, 0.09753086419753086, 0.07530864197530865, 0.040740740740740744], ""Admit"": [0.5028844683207145, 0.4971155316792854], ""TOEFL Score_cat"": [0.008641975308641974, 0.025925925925925925, 0.12222222222222222, 0.13703703703703704, 0.17901234567901234, 0.09506172839506173, 0.16666666666666666, 0.13209876543209875, 0.07037037037037037, 0.06296296296296296], ""CGPA_cat"": [0.027160493827160494, 0.18518518518518517, 0.34814814814814815, 0.31851851851851853, 0.12098765432098765], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8877551020408163, ""recall"": 0.9886363636363636, ""f1-score"": 0.935483870967742, ""support"": 88.0}, ""1"": {""precision"": 0.5, ""recall"": 0.08333333333333333, ""f1-score"": 0.14285714285714285, ""support"": 12.0}, ""accuracy"": 0.88, ""macro avg"": {""precision"": 0.6938775510204082, ""recall"": 0.5359848484848485, ""f1-score"": 0.5391705069124424, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8412244897959184, ""recall"": 0.88, ""f1-score"": 0.84036866359447, ""support"": 100.0}}"
10,10,10,0.87,0.0,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.020987654320987655, 0.07530864197530865, 0.08024691358024691, 0.10740740740740741, 0.16913580246913582, 0.14444444444444443, 0.18888888888888888, 0.09753086419753086, 0.07530864197530865, 0.040740740740740744], ""Admit"": [0.5015180835825077, 0.4984819164174924], ""TOEFL Score_cat"": [0.008641975308641974, 0.025925925925925925, 0.12222222222222222, 0.13703703703703704, 0.17901234567901234, 0.09506172839506173, 0.16666666666666666, 0.13209876543209875, 0.07037037037037037, 0.06296296296296296], ""CGPA_cat"": [0.003703703703703704, 0.02345679012345679, 0.06296296296296296, 0.12222222222222222, 0.16666666666666666, 0.1814814814814815, 0.15432098765432098, 0.16419753086419753, 0.0728395061728395, 0.04814814814814815], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8787878787878788, ""recall"": 0.9886363636363636, ""f1-score"": 0.9304812834224598, ""support"": 88.0}, ""1"": {""precision"": 0.0, ""recall"": 0.0, ""f1-score"": 0.0, ""support"": 12.0}, ""accuracy"": 0.87, ""macro avg"": {""precision"": 0.4393939393939394, ""recall"": 0.4943181818181818, ""f1-score"": 0.4652406417112299, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.7733333333333333, ""recall"": 0.87, ""f1-score"": 0.8188235294117646, ""support"": 100.0}}"
10,10,3,0.88,0.14285714285714285,Fully Connected,"[[""GRE Score_cat"", ""Admit""], [""TOEFL Score_cat"", ""Admit""], [""CGPA_cat"", ""Admit""], [""Research"", ""Admit""], [""SOP"", ""Admit""], [""LOR "", ""Admit""], [""University Rating"", ""Admit""]]","{""GRE Score_cat"": [0.020987654320987655, 0.07530864197530865, 0.08024691358024691, 0.10740740740740741, 0.16913580246913582, 0.14444444444444443, 0.18888888888888888, 0.09753086419753086, 0.07530864197530865, 0.040740740740740744], ""Admit"": [0.5045672042634329, 0.4954327957365671], ""TOEFL Score_cat"": [0.008641975308641974, 0.025925925925925925, 0.12222222222222222, 0.13703703703703704, 0.17901234567901234, 0.09506172839506173, 0.16666666666666666, 0.13209876543209875, 0.07037037037037037, 0.06296296296296296], ""CGPA_cat"": [0.09794238683127572, 0.5720164609053497, 0.33004115226337444], ""Research"": [0.445679012345679, 0.554320987654321], ""SOP"": [0.011248285322359396, 0.05075445816186557, 0.09026063100137174, 0.1297668038408779, 0.14705075445816188, 0.18161865569272978, 0.18655692729766804, 0.11742112482853224, 0.08532235939643347], ""LOR "": [0.026234567901234566, 0.0904320987654321, 0.10030864197530864, 0.2015432098765432, 0.17191358024691358, 0.1867283950617284, 0.12253086419753087, 0.10030864197530864], ""University Rating"": [0.0691358024691358, 0.2518518518518518, 0.32839506172839505, 0.2, 0.1506172839506173]}","{""0"": {""precision"": 0.8877551020408163, ""recall"": 0.9886363636363636, ""f1-score"": 0.935483870967742, ""support"": 88.0}, ""1"": {""precision"": 0.5, ""recall"": 0.08333333333333333, ""f1-score"": 0.14285714285714285, ""support"": 12.0}, ""accuracy"": 0.88, ""macro avg"": {""precision"": 0.6938775510204082, ""recall"": 0.5359848484848485, ""f1-score"": 0.5391705069124424, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.8412244897959184, ""recall"": 0.88, ""f1-score"": 0.84036866359447, ""support"": 100.0}}"
