GRE bins,TOEFL bins,GPA bins,Accuracy,Balanced Accuracy,F1 Score,Model,Model Structure,Marginal Probabilities,Classification Report
5,5,5,0.94,0.9299242424242424,0.7857142857142857,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.31541725601131543, 0.31966053748231965], ""CGPA_cat"": [0.014144271570014145, 0.11315417256011315, 0.19377652050919375, 0.26874115983026875, 0.41018387553041014], ""TOEFL Score_cat"": [0.03111739745403112, 0.13719943422913722, 0.15841584158415845, 0.3267326732673268, 0.34653465346534656], ""Non_Academic_Evaluation"": [0.03478265888177669, 0.08040814027908816, 0.1531035897575097, 0.5056889911472556, 0.22601661993436986], ""GRE Score_cat"": [0.06506364922206506, 0.10608203677510608, 0.173974540311174, 0.31683168316831684, 0.33804809052333806], ""Final_Academics"": [0.03527663438596481, 0.04698555333121202, 0.1533905519918655, 0.36932399024053664, 0.3950232700504211], ""Admit"": [0.5167467302677494, 0.4832532697322505], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022005, 0.014930064435014932, 0.048876316203048886, 0.05311959767405313, 0.11676881973911679, 0.154958352978155, 0.18183246896118185, 0.1973911676881974, 0.22992299229922994], ""SOP"": [0.005029074336005029, 0.029074336005029074, 0.04746188904604746, 0.07433600502907434, 0.09130913091309131, 0.10828225679710828, 0.2511393996542511, 0.22285085651422282, 0.1705170517051705]}","{""0"": {""precision"": 0.9880952380952381, ""recall"": 0.9431818181818182, ""f1-score"": 0.9651162790697674, ""support"": 88.0}, ""1"": {""precision"": 0.6875, ""recall"": 0.9166666666666666, ""f1-score"": 0.7857142857142857, ""support"": 12.0}, ""accuracy"": 0.94, ""macro avg"": {""precision"": 0.8377976190476191, ""recall"": 0.9299242424242424, ""f1-score"": 0.8754152823920265, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9520238095238096, ""recall"": 0.94, ""f1-score"": 0.9435880398671095, ""support"": 100.0}}"
5,5,3,0.9,0.8712121212121212,0.6666666666666667,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.3041018387553041, 0.33097595473833097], ""CGPA_cat"": [0.06459217350306459, 0.3163602074493163, 0.6190476190476192], ""TOEFL Score_cat"": [0.031117397454031116, 0.1371994342291372, 0.15841584158415842, 0.32107496463932106, 0.3521923620933522], ""Non_Academic_Evaluation"": [0.03471633593343517, 0.0804321576423889, 0.1528158572841199, 0.5047272289371018, 0.22730842020295425], ""GRE Score_cat"": [0.06506364922206508, 0.1060820367751061, 0.17538896746817542, 0.3224893917963225, 0.330975954738331], ""Final_Academics"": [0.029544134030013967, 0.09795025560704793, 0.39216990508853017, 0.480335705274408], ""Admit"": [0.5380679626941328, 0.4619320373058672], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022, 0.014930064435014928, 0.04887631620304887, 0.053119597674053116, 0.11676881973911676, 0.1493006443501493, 0.19314788621719312, 0.18324689611818323, 0.23840955524123839], ""SOP"": [0.005029074336005029, 0.029074336005029074, 0.04746188904604746, 0.07433600502907434, 0.09130913091309131, 0.10828225679710828, 0.23840955524123839, 0.23840955524123839, 0.1676881973911677]}","{""0"": {""precision"": 0.975609756097561, ""recall"": 0.9090909090909091, ""f1-score"": 0.9411764705882352, ""support"": 88.0}, ""1"": {""precision"": 0.5555555555555556, ""recall"": 0.8333333333333334, ""f1-score"": 0.6666666666666667, ""support"": 12.0}, ""accuracy"": 0.9, ""macro avg"": {""precision"": 0.7655826558265583, ""recall"": 0.8712121212121212, ""f1-score"": 0.803921568627451, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9252032520325203, ""recall"": 0.9, ""f1-score"": 0.9082352941176469, ""support"": 100.0}}"
5,10,10,0.94,0.8579545454545454,0.75,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.31683168316831684, 0.31824611032531824], ""CGPA_cat"": [0.013515637278013515, 0.04321860757504323, 0.0700927235580701, 0.09555241238409554, 0.0983812666980984, 0.08565142228508567, 0.18324689611818326, 0.24265283671224264, 0.16768819739116772], ""TOEFL Score_cat"": [0.00777934936350778, 0.023338048090523342, 0.05728429985855729, 0.07991513437057993, 0.09971711456859973, 0.058698727015558706, 0.12800565770862804, 0.1831683168316832, 0.24823196605374825, 0.11386138613861388], ""Non_Academic_Evaluation"": [0.05646643554723009, 0.10090329070829337, 0.1675749855928024, 0.4448181632325567, 0.23023712491911752], ""GRE Score_cat"": [0.06506364922206506, 0.10608203677510608, 0.173974540311174, 0.33663366336633666, 0.31824611032531824], ""Final_Academics"": [0.030736669184209035, 0.0423338021622147, 0.106464262365811, 0.13285295439001638, 0.15336114847734386, 0.20025856300657274, 0.19230725891269054, 0.14168534150114176], ""Admit"": [0.5059508463467427, 0.4940491536532573], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022, 0.014930064435014928, 0.04887631620304887, 0.053119597674053116, 0.11676881973911676, 0.15212949866415212, 0.20022002200220018, 0.21719314788621716, 0.19456231337419452], ""SOP"": [0.00502907433600503, 0.02907433600502908, 0.04746188904604747, 0.07433600502907435, 0.09130913091309133, 0.1082822567971083, 0.2454816910262455, 0.23982398239823985, 0.15920163444915922]}","{""0"": {""precision"": 0.9659090909090909, ""recall"": 0.9659090909090909, ""f1-score"": 0.9659090909090909, ""support"": 88.0}, ""1"": {""precision"": 0.75, ""recall"": 0.75, ""f1-score"": 0.75, ""support"": 12.0}, ""accuracy"": 0.94, ""macro avg"": {""precision"": 0.8579545454545454, ""recall"": 0.8579545454545454, ""f1-score"": 0.8579545454545454, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.94, ""recall"": 0.94, ""f1-score"": 0.94, ""support"": 100.0}}"
5,10,5,0.94,0.9299242424242424,0.7857142857142857,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.31683168316831684, 0.31824611032531824], ""CGPA_cat"": [0.014144271570014145, 0.11315417256011315, 0.19377652050919375, 0.27581329561527584, 0.4031117397454031], ""TOEFL Score_cat"": [0.007779349363507779, 0.02333804809052334, 0.057284299858557285, 0.07991513437057991, 0.09971711456859972, 0.0586987270155587, 0.128005657708628, 0.18741159830268742, 0.22984441301272984, 0.128005657708628], ""Non_Academic_Evaluation"": [0.05669675396732813, 0.10393922191373162, 0.16665812470802366, 0.4401804377879945, 0.23252546162292215], ""GRE Score_cat"": [0.06506364922206506, 0.10608203677510608, 0.1768033946251768, 0.32390381895332393, 0.32814710042432815], ""Final_Academics"": [0.04257752825218553, 0.05717285648492149, 0.16180751419314227, 0.36094679309135247, 0.3774953079783983], ""Admit"": [0.513675312952169, 0.486324687047831], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022, 0.014930064435014928, 0.04887631620304887, 0.053119597674053116, 0.11676881973911676, 0.15354392582115353, 0.19597674053119593, 0.20870658494420866, 0.20587773063020584], ""SOP"": [0.00502907433600503, 0.02907433600502908, 0.04746188904604747, 0.07433600502907435, 0.09130913091309133, 0.1082822567971083, 0.26104038975326105, 0.21153543925821156, 0.17193147886217197]}","{""0"": {""precision"": 0.9880952380952381, ""recall"": 0.9431818181818182, ""f1-score"": 0.9651162790697674, ""support"": 88.0}, ""1"": {""precision"": 0.6875, ""recall"": 0.9166666666666666, ""f1-score"": 0.7857142857142857, ""support"": 12.0}, ""accuracy"": 0.94, ""macro avg"": {""precision"": 0.8377976190476191, ""recall"": 0.9299242424242424, ""f1-score"": 0.8754152823920265, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9520238095238096, ""recall"": 0.94, ""f1-score"": 0.9435880398671095, ""support"": 100.0}}"
5,10,3,0.91,0.9128787878787878,0.7096774193548387,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.32248939179632247, 0.3125884016973126], ""CGPA_cat"": [0.06459217350306459, 0.3163602074493163, 0.6190476190476192], ""TOEFL Score_cat"": [0.007779349363507779, 0.02333804809052334, 0.057284299858557285, 0.07991513437057991, 0.09971711456859972, 0.0586987270155587, 0.13366336633663367, 0.1746817538896747, 0.23267326732673269, 0.13224893917963224], ""Non_Academic_Evaluation"": [0.05788670011959891, 0.10362614401464146, 0.16658800503489116, 0.44264336159282597, 0.22925578923804246], ""GRE Score_cat"": [0.06506364922206506, 0.10608203677510608, 0.173974540311174, 0.31683168316831684, 0.33804809052333806], ""Final_Academics"": [0.039784810811024335, 0.1129959153204741, 0.3949521180644334, 0.4522671558040683], ""Admit"": [0.5277732000688837, 0.47222679993111616], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022, 0.014930064435014928, 0.04887631620304887, 0.053119597674053116, 0.11676881973911676, 0.15212949866415212, 0.21436429357221432, 0.19173345906019168, 0.20587773063020584], ""SOP"": [0.00502907433600503, 0.02907433600502908, 0.04746188904604747, 0.07433600502907435, 0.09130913091309133, 0.1082822567971083, 0.24123840955524126, 0.22992299229922994, 0.17334590601917338]}","{""0"": {""precision"": 0.9876543209876543, ""recall"": 0.9090909090909091, ""f1-score"": 0.9467455621301774, ""support"": 88.0}, ""1"": {""precision"": 0.5789473684210527, ""recall"": 0.9166666666666666, ""f1-score"": 0.7096774193548387, ""support"": 12.0}, ""accuracy"": 0.91, ""macro avg"": {""precision"": 0.7833008447043535, ""recall"": 0.9128787878787878, ""f1-score"": 0.828211490742508, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9386094866796619, ""recall"": 0.91, ""f1-score"": 0.9182973849971368, ""support"": 100.0}}"
5,20,10,0.94,0.893939393939394,0.7692307692307692,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.33946251768033947, 0.2956152758132956], ""CGPA_cat"": [0.013515637278013515, 0.04321860757504323, 0.0700927235580701, 0.09555241238409554, 0.0983812666980984, 0.08565142228508567, 0.2058777306302059, 0.2525538268112526, 0.13515637278013518], ""TOEFL Score_cat"": [0.004596888260254597, 0.0031824611032531826, 0.013083451202263084, 0.010254596888260255, 0.028642149929278642, 0.028642149929278642, 0.022984441301272984, 0.05693069306930693, 0.028642149929278642, 0.07107496463932107, 0.03288543140028288, 0.025813295615275813, 0.08097595473833098, 0.051272984441301274, 0.10926449787835926, 0.06824611032531824, 0.06258840169731258, 0.16725601131541726, 0.07107496463932107, 0.06258840169731258], ""Non_Academic_Evaluation"": [0.0661938236102991, 0.10782590476599331, 0.1699261503504914, 0.43401812757550645, 0.22203599369770968], ""GRE Score_cat"": [0.06506364922206506, 0.10608203677510608, 0.17963224893917965, 0.3493635077793494, 0.29985855728429983], ""Final_Academics"": [0.03213270175514152, 0.04394732501303049, 0.10775287898939652, 0.13343575293426171, 0.15261648331139935, 0.2164048139475031, 0.19538342358084904, 0.11832662046841833], ""Admit"": [0.5040563213016169, 0.4959436786983831], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022005, 0.014930064435014932, 0.048876316203048886, 0.05311959767405313, 0.11676881973911679, 0.16768819739116772, 0.18607575043218608, 0.22002200220022003, 0.19031903190319033], ""SOP"": [0.00502907433600503, 0.02907433600502908, 0.04746188904604747, 0.07433600502907435, 0.0898947037560899, 0.10969668395410971, 0.26104038975326105, 0.22426528367122428, 0.15920163444915922]}","{""0"": {""precision"": 0.9767441860465116, ""recall"": 0.9545454545454546, ""f1-score"": 0.9655172413793104, ""support"": 88.0}, ""1"": {""precision"": 0.7142857142857143, ""recall"": 0.8333333333333334, ""f1-score"": 0.7692307692307692, ""support"": 12.0}, ""accuracy"": 0.94, ""macro avg"": {""precision"": 0.845514950166113, ""recall"": 0.893939393939394, ""f1-score"": 0.8673740053050398, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9452491694352159, ""recall"": 0.94, ""f1-score"": 0.9419628647214854, ""support"": 100.0}}"
5,20,5,0.94,0.9299242424242424,0.7857142857142857,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.347949080622348, 0.2871287128712871], ""CGPA_cat"": [0.014144271570014145, 0.11315417256011315, 0.19377652050919375, 0.3026874115983027, 0.37623762376237624], ""TOEFL Score_cat"": [0.004596888260254597, 0.0031824611032531826, 0.013083451202263084, 0.010254596888260255, 0.028642149929278642, 0.028642149929278642, 0.022984441301272984, 0.05693069306930693, 0.028642149929278642, 0.07107496463932107, 0.03288543140028288, 0.025813295615275813, 0.08097595473833098, 0.05693069306930693, 0.10926449787835926, 0.051272984441301274, 0.064002828854314, 0.1714992927864215, 0.07531824611032532, 0.064002828854314], ""Non_Academic_Evaluation"": [0.06719754945537271, 0.1090679101514579, 0.16957419426817955, 0.4331702419709381, 0.22099010415405176], ""GRE Score_cat"": [0.06506364922206506, 0.10608203677510608, 0.17963224893917965, 0.3352192362093352, 0.314002828854314], ""Final_Academics"": [0.04362186066766984, 0.058778327136088736, 0.1638248355398836, 0.3749926974551516, 0.3587822792012063], ""Admit"": [0.5097134147606179, 0.490286585239382], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022, 0.014930064435014928, 0.04887631620304887, 0.053119597674053116, 0.11676881973911676, 0.1592016344491592, 0.19031903190319027, 0.2129498664152129, 0.2016344491592016], ""SOP"": [0.005029074336005029, 0.029074336005029074, 0.04746188904604746, 0.07433600502907434, 0.09130913091309131, 0.10686782964010685, 0.2624548169102624, 0.22285085651422282, 0.16061606160616063]}","{""0"": {""precision"": 0.9880952380952381, ""recall"": 0.9431818181818182, ""f1-score"": 0.9651162790697674, ""support"": 88.0}, ""1"": {""precision"": 0.6875, ""recall"": 0.9166666666666666, ""f1-score"": 0.7857142857142857, ""support"": 12.0}, ""accuracy"": 0.94, ""macro avg"": {""precision"": 0.8377976190476191, ""recall"": 0.9299242424242424, ""f1-score"": 0.8754152823920265, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9520238095238096, ""recall"": 0.94, ""f1-score"": 0.9435880398671095, ""support"": 100.0}}"
5,20,3,0.91,0.9128787878787878,0.7096774193548387,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.33946251768033947, 0.2956152758132956], ""CGPA_cat"": [0.06459217350306459, 0.3163602074493163, 0.6190476190476191], ""TOEFL Score_cat"": [0.004596888260254597, 0.0031824611032531826, 0.013083451202263084, 0.010254596888260255, 0.028642149929278642, 0.028642149929278642, 0.022984441301272984, 0.05693069306930693, 0.028642149929278642, 0.07107496463932107, 0.03288543140028288, 0.025813295615275813, 0.07814710042432815, 0.0541018387553041, 0.11633663366336634, 0.04985855728429986, 0.08663366336633663, 0.14886845827439887, 0.07814710042432815, 0.06117397454031118], ""Non_Academic_Evaluation"": [0.06657999837040063, 0.10879510351506724, 0.16959039902293607, 0.43074570421942954, 0.22428879487216655], ""GRE Score_cat"": [0.06506364922206506, 0.10608203677510608, 0.1768033946251768, 0.33946251768033947, 0.3125884016973126], ""Final_Academics"": [0.04295214243459228, 0.11717444880686018, 0.3952976423437859, 0.44457576641476165], ""Admit"": [0.5239171259588109, 0.4760828740411891], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022, 0.014930064435014928, 0.04887631620304887, 0.053119597674053116, 0.11676881973911676, 0.15071507150715072, 0.2129498664152129, 0.19173345906019168, 0.20870658494420866], ""SOP"": [0.005029074336005029, 0.029074336005029074, 0.04746188904604746, 0.07433600502907434, 0.09130913091309131, 0.10828225679710828, 0.25538268112525536, 0.23275184661323273, 0.15637278013515638]}","{""0"": {""precision"": 0.9876543209876543, ""recall"": 0.9090909090909091, ""f1-score"": 0.9467455621301774, ""support"": 88.0}, ""1"": {""precision"": 0.5789473684210527, ""recall"": 0.9166666666666666, ""f1-score"": 0.7096774193548387, ""support"": 12.0}, ""accuracy"": 0.91, ""macro avg"": {""precision"": 0.7833008447043535, ""recall"": 0.9128787878787878, ""f1-score"": 0.828211490742508, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9386094866796619, ""recall"": 0.91, ""f1-score"": 0.9182973849971368, ""support"": 100.0}}"
10,5,10,0.94,0.8579545454545454,0.75,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.314002828854314, 0.32107496463932106], ""CGPA_cat"": [0.013515637278013514, 0.04321860757504322, 0.07009272355807009, 0.09555241238409552, 0.09838126669809838, 0.08565142228508565, 0.18749017758918748, 0.23840955524123839, 0.1676881973911677], ""TOEFL Score_cat"": [0.031117397454031116, 0.1371994342291372, 0.15841584158415842, 0.32956152758132956, 0.3437057991513437], ""Non_Academic_Evaluation"": [0.043022805244822035, 0.08325158624421204, 0.16917927008354844, 0.5199710023272703, 0.1845753361001472], ""GRE Score_cat"": [0.013437057991513438, 0.051626591230551626, 0.048797736916548796, 0.057284299858557285, 0.08981612446958982, 0.08557284299858557, 0.15912305516265912, 0.16053748231966053, 0.21852899575671852, 0.11527581329561527], ""Final_Academics"": [0.02662697521530953, 0.03795259886488195, 0.10831416895024179, 0.1309359406802521, 0.15805832075479304, 0.20242817889664308, 0.19275403060501928, 0.14292978603285925], ""Admit"": [0.5094379994313872, 0.4905620005686129], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022005, 0.014930064435014932, 0.048876316203048886, 0.05311959767405313, 0.11676881973911679, 0.1577872072921578, 0.17900361464717904, 0.22709413798522712, 0.20022002200220024], ""SOP"": [0.00502907433600503, 0.02907433600502908, 0.04746188904604747, 0.07433600502907435, 0.09130913091309133, 0.1082822567971083, 0.2553826811252554, 0.2256797108282257, 0.16344491592016347]}","{""0"": {""precision"": 0.9659090909090909, ""recall"": 0.9659090909090909, ""f1-score"": 0.9659090909090909, ""support"": 88.0}, ""1"": {""precision"": 0.75, ""recall"": 0.75, ""f1-score"": 0.75, ""support"": 12.0}, ""accuracy"": 0.94, ""macro avg"": {""precision"": 0.8579545454545454, ""recall"": 0.8579545454545454, ""f1-score"": 0.8579545454545454, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.94, ""recall"": 0.94, ""f1-score"": 0.94, ""support"": 100.0}}"
10,5,5,0.95,0.9356060606060606,0.8148148148148148,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.33663366336633666, 0.2984441301272984], ""CGPA_cat"": [0.014144271570014145, 0.11315417256011315, 0.19377652050919375, 0.27298444130127303, 0.4059405940594059], ""TOEFL Score_cat"": [0.031117397454031116, 0.1371994342291372, 0.15841584158415842, 0.314002828854314, 0.3592644978783593], ""Non_Academic_Evaluation"": [0.04409605730018287, 0.08390540727908453, 0.16640986791351725, 0.5176676733608652, 0.18792099414635016], ""GRE Score_cat"": [0.013437057991513438, 0.051626591230551626, 0.048797736916548796, 0.057284299858557285, 0.08981612446958982, 0.086987270155587, 0.15912305516265912, 0.1364922206506365, 0.24823196605374823, 0.1082036775106082], ""Final_Academics"": [0.03734386646109802, 0.04955558058323659, 0.16141950964894908, 0.37551893137823567, 0.37616211192848065], ""Admit"": [0.5197470201149562, 0.48025297988504384], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022005, 0.014930064435014932, 0.048876316203048886, 0.05311959767405313, 0.11676881973911679, 0.15212949866415215, 0.20022002200220024, 0.20163444915920165, 0.21012101210121015], ""SOP"": [0.00502907433600503, 0.02907433600502908, 0.04746188904604747, 0.07433600502907435, 0.09130913091309133, 0.1082822567971083, 0.24831054534024832, 0.2341662737702342, 0.16203048876316206]}","{""0"": {""precision"": 0.9882352941176471, ""recall"": 0.9545454545454546, ""f1-score"": 0.9710982658959537, ""support"": 88.0}, ""1"": {""precision"": 0.7333333333333333, ""recall"": 0.9166666666666666, ""f1-score"": 0.8148148148148148, ""support"": 12.0}, ""accuracy"": 0.95, ""macro avg"": {""precision"": 0.8607843137254902, ""recall"": 0.9356060606060606, ""f1-score"": 0.8929565403553843, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9576470588235294, ""recall"": 0.95, ""f1-score"": 0.952344251766217, ""support"": 100.0}}"
10,5,3,0.9,0.8712121212121212,0.6666666666666667,Inductive Bias BN with SMOTE,"[[""University Rating"", ""CGPA_cat""], [""CGPA_cat"", ""Final_Academics""], [""TOEFL Score_cat"", ""Non_Academic_Evaluation""], [""Non_Academic_Evaluation"", ""Final_Academics""], [""Non_Academic_Evaluation"", ""Admit""], [""GRE Score_cat"", ""Non_Academic_Evaluation""], [""Final_Academics"", ""Admit""], [""Research"", ""Admit""], [""LOR "", ""Admit""], [""SOP"", ""Admit""]]","{""University Rating"": [0.03818953323903819, 0.1371994342291372, 0.18953323903818953, 0.3323903818953324, 0.3026874115983027], ""CGPA_cat"": [0.06459217350306459, 0.3163602074493163, 0.6190476190476192], ""TOEFL Score_cat"": [0.03111739745403112, 0.13719943422913722, 0.15841584158415845, 0.3224893917963225, 0.35077793493635084], ""Non_Academic_Evaluation"": [0.044417234383172535, 0.08427497618415745, 0.16775222119735947, 0.5160338604814655, 0.1875217077538452], ""GRE Score_cat"": [0.013437057991513438, 0.051626591230551626, 0.048797736916548796, 0.057284299858557285, 0.08981612446958982, 0.08274398868458274, 0.16478076379066478, 0.13224893917963224, 0.2538896746817539, 0.10537482319660538], ""Final_Academics"": [0.032033802181532005, 0.10303477567733837, 0.4001633723410986, 0.4647680498000309], ""Admit"": [0.5352091001683718, 0.46479089983162813], ""Research"": [0.2454031117397454, 0.7545968882602546], ""LOR "": [0.0022002200220022, 0.014930064435014928, 0.04887631620304887, 0.053119597674053116, 0.11676881973911676, 0.1493006443501493, 0.2129498664152129, 0.19314788621719312, 0.20870658494420866], ""SOP"": [0.00502907433600503, 0.02907433600502908, 0.04746188904604747, 0.07433600502907435, 0.09130913091309133, 0.1082822567971083, 0.2525538268112526, 0.22709413798522712, 0.16485934307716488]}","{""0"": {""precision"": 0.975609756097561, ""recall"": 0.9090909090909091, ""f1-score"": 0.9411764705882352, ""support"": 88.0}, ""1"": {""precision"": 0.5555555555555556, ""recall"": 0.8333333333333334, ""f1-score"": 0.6666666666666667, ""support"": 12.0}, ""accuracy"": 0.9, ""macro avg"": {""precision"": 0.7655826558265583, ""recall"": 0.8712121212121212, ""f1-score"": 0.803921568627451, ""support"": 100.0}, ""weighted avg"": {""precision"": 0.9252032520325203, ""recall"": 0.9, ""f1-score"": 0.9082352941176469, ""support"": 100.0}}"
